SAMPLE_ID	REF_COHORT	REF_COHORT_SIZE	ENSEMBL_GENE_ID	TPM_LOG2_GENE	MEAN	STD	Z_SCORE	Q1	Q2	Q3	IQR	PERCENTILE
TCGA-86-8358	tcga_luad	530	ENSG00000145850	-1.24845	1.979945667	5.188492934	-0.62222	0.52925	1.1472	2.12185	1.5926	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164182	3.20052	7.067686855	3.213533855	-1.2034	4.78375	6.414	8.75295	3.9692	4.7
TCGA-86-8358	tcga_luad	530	ENSG00000140450	4.20167	19.812726315	14.42831394	-1.08197	10.49795	15.6656	25.68495	15.187	5.5
TCGA-86-8358	tcga_luad	530	ENSG00000168434	3.98979	20.040160815	8.132933732	-1.9735	14.5698	18.7078	23.875	9.3052	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000197620	3.61137	7.76835381	3.123932611	-1.33069	5.6392	7.1751	9.1721	3.5329	2.3
TCGA-86-8358	tcga_luad	530	ENSG00000145908	1.3779	4.785918646	5.406436558	-0.63036	1.38455	2.9788	5.9379	4.55335	24.7
TCGA-86-8358	tcga_luad	530	ENSG00000164591	-0.03121	0.489759305	0.562786967	-0.9257	0.18885	0.3446	0.5756	0.38675	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000141933	-0.19265	1.584132683	0.914690112	-1.9425	0.9342	1.4411	2.08945	1.15525	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000262919	4.90645	41.416812143	22.877360334	-1.59592	28.5286	36.3271	47.4787	18.9501	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000122696	3.12045	8.095538515	3.812319167	-1.305	5.50515	7.3882	9.68005	4.1749	2.4
TCGA-86-8358	tcga_luad	530	ENSG00000048471	4.14875	10.153268074	4.957650132	-1.21116	6.6973	9.4049	12.62395	5.92665	8.5
TCGA-86-8358	tcga_luad	530	ENSG00000149435	-0.51911	45.085138391	91.922135233	-0.49612	2.72045	11.1682	42.14525	39.4248	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000146858	5.55927	11.048605396	8.122840466	-0.67579	5.9291	9.0724	13.9234	7.9943	21.7
TCGA-86-8358	tcga_luad	530	ENSG00000197557	3.24613	7.663331138	4.480953411	-0.98577	4.6281	6.7948	9.72435	5.09625	11.7
TCGA-86-8358	tcga_luad	530	ENSG00000149262	4.52631	13.905612831	5.521791219	-1.6986	10.2443	12.834	16.4956	6.2513	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000154814	3.13335	6.708661487	3.886159855	-0.92001	4.70025	5.84	7.50095	2.8007	2.3
TCGA-86-8358	tcga_luad	530	ENSG00000171451	2.10037	3.200368309	3.605771203	-0.30507	1.1839	2.1123	3.91365	2.72975	49.7
TCGA-86-8358	tcga_luad	530	ENSG00000147223	-3.21759	0.147909621	0.288784331	-11.65402	0.0	0.0848	0.1853	0.1853	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000147649	5.73081	76.748397954	36.568313319	-1.94205	52.73375	69.6391	92.37165	39.6379	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000132613	4.71717	10.544957198	6.957690815	-0.8376	5.7419	9.2227	13.4148	7.6729	18.1
TCGA-86-8358	tcga_luad	530	ENSG00000167874	2.83578	7.830163432	10.084540669	-0.49525	3.855	6.0492	8.93785	5.08285	14.1
TCGA-86-8358	tcga_luad	530	ENSG00000148824	1.29143	2.082967094	1.331719879	-0.59437	1.2041	1.7901	2.58695	1.38285	30.1
TCGA-86-8358	tcga_luad	530	ENSG00000168246	5.57284	38.356111742	18.893206207	-1.73519	26.3438	34.8119	44.95785	18.61405	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000163331	4.32109	2.322832563	15.51263237	0.12881	0.12755	0.3317	0.8249	0.69735	95.5
TCGA-86-8358	tcga_luad	530	ENSG00000148600	-1.16553	0.400937229	1.944077659	-0.80576	0.0715	0.1515	0.29785	0.22635	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000198842	-2.25498	0.397098347	3.120805729	-0.84981	0.01575	0.0484	0.11935	0.1036	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000198771	3.57278	9.975732167	11.325531829	-0.56536	4.94835	8.2844	12.7828	7.83445	13.6
TCGA-86-8358	tcga_luad	530	ENSG00000164187	4.8578	14.066931077	10.568937124	-0.87134	7.9372	11.2012	16.86535	8.92815	6.4
TCGA-86-8358	tcga_luad	530	ENSG00000134056	6.07597	42.13353761	19.646472929	-1.83532	27.669	37.6446	51.1274	23.4584	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000205464	0.47757	2.211709178	1.816148052	-0.95484	1.18815	1.7949	2.5616	1.37345	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000197808	2.60961	4.554111324	2.631314734	-0.73898	2.7938	3.8969	5.5869	2.7931	20.7
TCGA-86-8358	tcga_luad	530	ENSG00000245680	2.3463	5.591019218	3.53264549	-0.9185	3.40445	4.7529	6.6952	3.29075	7.7
TCGA-86-8358	tcga_luad	530	ENSG00000162949	2.32328	37.33322012	165.992544721	-0.21091	6.1161	14.4961	30.90815	24.79205	9.6
TCGA-86-8358	tcga_luad	530	ENSG00000166840	-1.7117	0.236619961	0.578068442	-3.3704	0.0125	0.0406	0.1726	0.1601	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000181234	-5.22702	0.367670214	1.449710718	-3.85918	0.0196	0.0854	0.27405	0.25445	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000161055	4.56233	1739.490465024	8757.592657397	-0.19811	20.76805	118.4651	589.40275	568.6347	10.4
TCGA-86-8358	tcga_luad	530	ENSG00000168936	6.30134	52.121124925	24.632535549	-1.86013	36.8145	48.6968	64.1253	27.3108	1.1
TCGA-86-8358	tcga_luad	530	ENSG00000254726	5.41333	16.912223402	22.965469169	-0.5007	4.77365	9.7358	19.98595	15.2123	28.8
TCGA-86-8358	tcga_luad	530	ENSG00000266173	1.93915	1.952922696	3.290369549	-0.00419	0.8108	1.2919	2.0667	1.2559	71.9
TCGA-86-8358	tcga_luad	530	ENSG00000224383	1.38582	3.711679694	5.402697001	-0.4305	1.2895	2.2677	4.17415	2.88465	28.6
TCGA-86-8358	tcga_luad	530	ENSG00000171806	4.1195	17.781888884	7.315591372	-1.86757	12.95295	16.1317	20.90865	7.9557	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000120370	4.10228	14.301304106	6.842848147	-1.49046	9.6084	12.4862	17.2352	7.6268	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000145414	3.93547	7.002885441	3.02798656	-1.01302	5.0127	6.6193	8.2093	3.1966	11.7
TCGA-86-8358	tcga_luad	530	ENSG00000180999	-2.75244	0.285896352	0.675081961	-4.50069	0.0286	0.0987	0.2812	0.2526	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000130545	5.11341	51.499645222	27.830108667	-1.66676	31.6479	46.3776	66.84265	35.19475	1.7
TCGA-86-8358	tcga_luad	530	ENSG00000175093	2.49506	0.549994643	1.670265179	1.16452	0.1133	0.2321	0.4521	0.3388	97.6
TCGA-86-8358	tcga_luad	530	ENSG00000155893	3.23562	3.585750885	2.117107946	-0.16538	2.281	3.08	4.2536	1.9726	53.9
TCGA-86-8358	tcga_luad	530	ENSG00000148187	2.67913	8.199079908	3.501043482	-1.57666	5.9493	7.4798	9.62405	3.67475	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000119446	4.64216	19.422321967	7.275728848	-2.03143	14.97855	18.3703	23.05755	8.079	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164695	5.1901	40.897515061	30.867520302	-1.1568	24.43545	34.79	49.7572	25.32175	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000214413	2.149	4.501393972	3.698872898	-0.63598	2.9856	3.7897	4.7754	1.7898	5.3
TCGA-86-8358	tcga_luad	530	ENSG00000171989	-3.75828	0.339139017	1.036113227	-3.95461	0.06585	0.158	0.2784	0.21255	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000128487	3.2347	5.394589832	3.809513821	-0.56697	3.02835	4.4454	6.67865	3.6503	29.4
TCGA-86-8358	tcga_luad	530	ENSG00000123594	-9.96578	-0.015085281	0.433260286	-22.96701	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000135127	5.85619	14.627073054	14.828824543	-0.59148	5.983	10.0425	17.68045	11.69745	24.3
TCGA-86-8358	tcga_luad	530	ENSG00000203780	1.52697	6.773413127	6.18223754	-0.84863	3.0268	5.4609	8.80375	5.77695	9.6
TCGA-86-8358	tcga_luad	530	ENSG00000141349	5.91656	43.109333447	18.584607227	-2.00127	31.73695	40.138	51.98565	20.2487	1.3
TCGA-86-8358	tcga_luad	530	ENSG00000161664	3.82188	2.212429348	1.638261138	0.98241	1.1193	1.8557	2.7759	1.6566	87.4
TCGA-86-8358	tcga_luad	530	ENSG00000169951	3.06179	11.408833886	4.638776627	-1.79941	8.29055	10.8249	13.2129	4.92235	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000173542	4.09722	16.205266522	11.311222986	-1.07045	10.02245	13.9241	18.9659	8.94345	1.5
TCGA-86-8358	tcga_luad	530	ENSG00000105197	6.41232	28.349313592	17.584840269	-1.24749	19.2603	24.7659	33.52145	14.26115	1.7
TCGA-86-8358	tcga_luad	530	ENSG00000145365	4.5389	12.386946901	5.43700833	-1.44345	8.47105	11.3215	15.10115	6.6301	1.5
TCGA-86-8358	tcga_luad	530	ENSG00000125871	5.68749	32.368198666	16.220768154	-1.64485	21.93615	28.3718	38.40525	16.4691	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000125821	3.59057	6.287358505	2.922838723	-0.92266	4.4384	5.6428	7.534	3.0956	10.0
TCGA-86-8358	tcga_luad	530	ENSG00000197712	4.9433	60.775697736	30.439742998	-1.83419	38.52245	54.1638	75.31335	36.7909	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000163449	1.84024	1.32153021	1.887639461	0.27479	0.47895	0.8162	1.37785	0.8989	83.1
TCGA-86-8358	tcga_luad	530	ENSG00000163444	5.23455	32.846359802	14.016760651	-1.96991	23.99695	30.0169	37.80365	13.8067	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000197070	4.77331	39.441881188	19.182296268	-1.80732	26.3099	36.6159	49.414	23.1041	1.1
TCGA-86-8358	tcga_luad	530	ENSG00000148399	4.39363	13.11209045	5.576691709	-1.56338	8.89725	12.1558	15.99195	7.0947	1.3
TCGA-86-8358	tcga_luad	530	ENSG00000183034	-1.96804	0.086168851	0.812658407	-2.52776	0.0	0.0	0.0295	0.0295	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000187957	3.36433	6.721746957	22.007371347	-0.15256	0.46605	1.4362	4.6127	4.14665	68.7
TCGA-86-8358	tcga_luad	530	ENSG00000017483	2.88448	15.16426324	15.767070798	-0.77882	6.50485	10.8466	17.5884	11.08355	5.6
TCGA-86-8358	tcga_luad	530	ENSG00000125999	5.23212	206.068693062	681.319120596	-0.29478	4.99365	33.4308	133.3018	128.30815	26.0
TCGA-86-8358	tcga_luad	530	ENSG00000157856	0.94493	4.129863151	10.247071087	-0.31081	0.3265	1.0974	3.2647	2.9382	46.7
TCGA-86-8358	tcga_luad	530	ENSG00000127311	1.86881	2.343501705	2.719242901	-0.17457	1.13735	1.6358	2.4605	1.32315	58.0
TCGA-86-8358	tcga_luad	530	ENSG00000160410	6.42346	69.727504627	34.84238567	-1.81687	50.18965	65.4226	83.31465	33.125	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000177946	5.04244	16.291339817	7.552808471	-1.48937	10.92155	15.0732	20.15635	9.2348	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000181218	5.72191	35.490647672	105.315534027	-0.28266	4.49725	16.9996	37.1674	32.67015	28.2
TCGA-86-8358	tcga_luad	530	ENSG00000158805	3.00793	5.987207026	3.258267568	-0.91437	3.6596	5.3971	7.88455	4.22495	16.6
TCGA-86-8358	tcga_luad	530	ENSG00000115255	-0.08651	35.473322208	38.640234664	-0.92028	9.90935	21.866	48.1072	38.19785	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000136718	4.91944	54.664675029	24.476488228	-2.03237	42.016	51.6413	63.3576	21.3416	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000143889	5.39546	23.175167534	8.965871708	-1.98304	17.2443	21.7446	27.03075	9.78645	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000140367	5.73491	39.421491926	18.267462858	-1.84408	27.72	36.0212	46.64875	18.92875	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000135736	1.72032	11.064485353	6.222024887	-1.50179	6.59935	9.9145	14.0656	7.46625	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000247626	4.87788	11.430583581	5.730700061	-1.14344	7.7351	10.3016	13.5178	5.7827	5.8
TCGA-86-8358	tcga_luad	530	ENSG00000178031	1.64427	1.151110304	2.893128793	0.17046	0.2992	0.55	1.1569	0.8577	84.2
TCGA-86-8358	tcga_luad	530	ENSG00000104883	1.98295	8.238035872	4.474981	-1.39779	5.0524	7.59	10.4945	5.4421	4.7
TCGA-86-8358	tcga_luad	530	ENSG00000139266	5.26596	27.956928546	29.333204824	-0.77356	16.91055	23.5569	31.16385	14.2533	0.9
TCGA-86-8358	tcga_luad	530	ENSG00000114853	3.31706	7.96742704	4.047838096	-1.14885	5.0327	7.2494	10.08135	5.04865	10.0
TCGA-86-8358	tcga_luad	530	ENSG00000156966	2.7255	92.968735596	139.570782026	-0.64658	23.7507	50.7561	97.55625	73.80555	1.1
TCGA-86-8358	tcga_luad	530	ENSG00000185013	-2.63756	0.228875973	0.431048977	-6.64991	0.07865	0.1514	0.24465	0.166	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000205038	-0.63689	0.70793468	6.149527493	-0.21869	0.1317	0.2683	0.5225	0.3908	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000135469	4.6267	7.13421713	3.615007284	-0.69364	4.54505	6.2546	8.59735	4.0523	26.6
TCGA-86-8358	tcga_luad	530	ENSG00000151287	4.56367	5.934388645	5.292066303	-0.25901	3.3779	4.6177	6.9536	3.5757	49.5
TCGA-86-8358	tcga_luad	530	ENSG00000163121	0.16877	1.595538362	3.184183488	-0.44808	0.28645	0.6795	1.54935	1.2629	11.9
TCGA-86-8358	tcga_luad	530	ENSG00000161249	5.68415	20.587287479	20.028150483	-0.74411	7.5343	16.8259	28.26	20.7257	20.5
TCGA-86-8358	tcga_luad	530	ENSG00000147813	4.34564	31.976324001	23.637727255	-1.16892	16.41535	27.8848	41.3108	24.89545	5.5
TCGA-86-8358	tcga_luad	530	ENSG00000168418	-9.96578	-0.01057304	0.433748618	-22.95156	0.0	0.0	0.0092	0.0092	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000145014	4.06853	10.558774074	6.762592369	-0.95973	6.2037	9.0331	12.9462	6.7425	6.2
TCGA-86-8358	tcga_luad	530	ENSG00000175938	2.1336	11.461825417	5.79044997	-1.61097	7.65745	10.4131	13.39395	5.7365	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000171469	3.73892	15.13458723	6.231966543	-1.82858	10.8561	13.8401	18.18355	7.32745	0.9
TCGA-86-8358	tcga_luad	530	ENSG00000105088	5.10343	21.607515877	21.495147837	-0.76781	8.2818	15.8446	26.82135	18.53955	12.1
TCGA-86-8358	tcga_luad	530	ENSG00000061455	0.85447	2.605898634	2.919953893	-0.59981	1.08125	1.8736	3.26295	2.1817	16.8
TCGA-86-8358	tcga_luad	530	ENSG00000143315	4.67294	18.115467684	8.657700577	-1.55267	12.01785	16.448	22.39865	10.3808	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000162729	6.21286	80.845196533	50.932632076	-1.46531	52.02905	72.2875	95.34415	43.3151	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000157330	-2.42818	0.837349006	2.588473704	-1.26157	0.01875	0.1184	0.5555	0.53675	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000161395	4.97516	57.267540975	76.91197437	-0.6799	32.4082	47.7546	66.14075	33.73255	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000105479	1.15588	3.929927267	8.073186072	-0.34361	0.75855	1.6816	3.8135	3.05495	37.3
TCGA-86-8358	tcga_luad	530	ENSG00000186007	-2.02562	11.390293941	17.694719491	-0.75819	1.20745	4.5061	13.47255	12.2651	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000131351	4.79577	4.802802584	2.439849426	-0.00288	3.26065	4.3232	5.6942	2.43355	60.5
TCGA-86-8358	tcga_luad	530	ENSG00000141971	5.23029	29.437869468	12.553259272	-1.92839	21.98665	28.1279	36.3397	14.35305	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000185404	3.48845	15.402344163	7.822020659	-1.52312	9.6837	14.393	19.27295	9.58925	1.7
TCGA-86-8358	tcga_luad	530	ENSG00000197430	-9.96578	-0.014121251	0.433712277	-22.9453	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000169446	6.15361	40.133313583	17.09574427	-1.98761	28.7748	38.3034	48.57125	19.79645	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000106436	-9.96578	0.035152195	0.716043589	-13.96693	0.0	0.0	0.0503	0.0503	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000171772	-9.96578	0.035281574	0.518868365	-19.27476	0.0	0.0	0.01515	0.01515	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000257743	-3.40202	0.222253642	1.334422052	-2.71599	0.0073	0.0266	0.0721	0.0648	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000105676	5.53251	22.614722053	10.556159375	-1.61822	16.36195	20.6698	27.2439	10.88195	2.4
TCGA-86-8358	tcga_luad	530	ENSG00000277462	2.72561	3.942803786	2.54141698	-0.47894	2.44885	3.433	4.7185	2.26965	33.0
TCGA-86-8358	tcga_luad	530	ENSG00000168175	5.90892	50.79148196	21.239579885	-2.11316	36.59495	46.5936	60.07075	23.4758	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000132958	-0.25825	0.353282575	0.521279576	-1.17314	0.08465	0.1935	0.42115	0.3365	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000184860	2.84786	3.214217432	2.247853239	-0.16298	1.512	2.9292	4.4032	2.8912	48.4
TCGA-86-8358	tcga_luad	530	ENSG00000172671	2.70878	4.128009949	2.105656589	-0.67401	2.81385	3.7049	4.9077	2.09385	21.5
TCGA-86-8358	tcga_luad	530	ENSG00000145331	2.53055	6.121508936	3.202929271	-1.12115	4.068	5.3193	7.4229	3.3549	4.3
TCGA-86-8358	tcga_luad	530	ENSG00000151062	0.15043	1.70047708	1.167065657	-1.32816	1.02585	1.4323	2.0773	1.05145	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000156787	4.32913	3.768563523	2.992491559	0.18732	1.99465	2.8925	4.54815	2.5535	72.7
TCGA-86-8358	tcga_luad	530	ENSG00000132879	3.9052	19.289311482	10.206858424	-1.50723	11.90955	17.7173	24.63295	12.7234	2.6
TCGA-86-8358	tcga_luad	530	ENSG00000179010	8.94106	304.089160186	110.752342972	-2.66494	229.93015	297.4597	356.49275	126.5626	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000170846	4.9928	17.065876657	16.320002142	-0.73977	11.1857	14.9404	19.9896	8.8039	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000173011	4.34982	20.603534497	7.394309368	-2.19814	15.4166	19.4655	24.4467	9.0301	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000145348	2.56728	7.274428018	4.175386441	-1.12736	4.9763	6.4225	8.4893	3.513	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000137221	5.56308	18.281312584	8.442075626	-1.50653	12.80815	16.9839	22.5483	9.74015	1.7
TCGA-86-8358	tcga_luad	530	ENSG00000141052	-1.47513	0.847386753	1.780448531	-1.30446	0.14355	0.3535	0.93515	0.7916	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000142513	0.1884	0.239371377	0.336237929	-0.15159	0.0648	0.156	0.29055	0.22575	57.1
TCGA-86-8358	tcga_luad	530	ENSG00000189052	-1.19595	5.469671099	97.013289977	-0.06871	0.0	0.0	0.189	0.189	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000177938	-9.96578	0.112831291	0.59528025	-16.93087	0.0	0.0	0.0792	0.0792	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000146376	4.75676	39.181678082	22.74841025	-1.51329	23.6843	35.1781	48.73405	25.04975	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000081803	6.17342	37.313791554	25.481875574	-1.22206	21.2844	31.8547	46.6923	25.4079	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000147174	-0.12784	1.783146062	4.225374549	-0.45226	0.60195	1.0291	1.8193	1.21735	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000113812	4.43662	16.915092319	5.826053598	-2.14184	12.7844	16.0209	20.14475	7.36035	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000130770	7.28535	107.404122497	47.203557618	-2.121	76.79535	97.7928	127.32665	50.5313	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000205846	-1.6878	0.796622788	1.403613447	-1.77002	0.1439	0.4044	0.9852	0.8413	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000158525	2.04387	0.319486948	1.574713005	1.09505	0.0391	0.1137	0.2767	0.2376	98.5
TCGA-86-8358	tcga_luad	530	ENSG00000128573	3.04543	1.951221705	3.164188476	0.34581	0.60455	1.1969	2.3679	1.76335	83.8
TCGA-86-8358	tcga_luad	530	ENSG00000087111	6.47742	41.502391742	18.993957946	-1.84401	28.62245	39.7464	50.9088	22.28635	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000141540	4.15299	4.881719184	3.802738646	-0.19163	2.3269	4.035	6.34535	4.01845	52.4
TCGA-86-8358	tcga_luad	530	ENSG00000181143	-2.17267	5.570858628	10.109423757	-0.76597	0.1794	1.9102	7.0385	6.8591	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000158553	-4.68038	0.112053141	0.329599731	-14.54016	0.0	0.0327	0.10675	0.10675	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000196337	-4.69526	0.182020988	0.361175639	-13.5039	0.03425	0.092	0.2184	0.18415	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000131409	3.89075	1.753598773	2.640572939	0.80935	0.6445	1.1543	1.9252	1.2807	94.5
TCGA-86-8358	tcga_luad	530	ENSG00000170801	5.88456	69.024608406	67.803075637	-0.93123	22.55735	47.2699	91.50345	68.9461	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000163888	6.18552	3.696474233	8.030747255	0.30994	0.70785	1.2454	2.6946	1.98675	87.4
TCGA-86-8358	tcga_luad	530	ENSG00000181867	-9.96578	-0.012826712	0.43495473	-22.88273	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000181896	2.96412	6.653614541	4.18468171	-0.88167	4.4404	5.7157	7.96585	3.52545	4.1
TCGA-86-8358	tcga_luad	530	ENSG00000169895	4.55466	48.34709747	21.760212106	-2.0125	34.51205	44.0599	56.7526	22.24055	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000275183	2.08086	7.985558121	5.264526164	-1.1216	4.7844	6.7966	10.07565	5.29125	4.9
TCGA-86-8358	tcga_luad	530	ENSG00000164466	5.47923	22.358142625	11.183275696	-1.5093	14.91675	20.0492	27.03415	12.1174	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000260325	1.89208	2.676073032	4.106138344	-0.19093	0.6189	1.4097	2.94315	2.32425	60.1
TCGA-86-8358	tcga_luad	530	ENSG00000144040	3.05188	4.937177546	2.617380824	-0.7203	3.10155	4.3941	6.08185	2.9803	24.1
TCGA-86-8358	tcga_luad	530	ENSG00000128699	5.75709	32.207351022	11.470927949	-2.30585	24.27395	30.1731	37.76175	13.4878	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000172057	6.29759	100.917337844	49.195083843	-1.92336	67.8288	90.9498	130.66465	62.83585	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000159086	5.45918	12.940209	8.241052362	-0.90778	8.18755	11.1454	14.87055	6.683	6.0
TCGA-86-8358	tcga_luad	530	ENSG00000187713	6.19877	67.489755867	22.646358543	-2.70644	53.01735	64.2446	76.6471	23.62975	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000213030	-9.96578	0.253327713	1.32157547	-7.73252	0.0	0.0	0.0741	0.0741	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164674	4.53149	21.860183792	14.016502941	-1.23631	13.12655	19.0015	27.0775	13.95095	3.0
TCGA-86-8358	tcga_luad	530	ENSG00000102362	2.39597	2.598696926	2.74284413	-0.07391	1.0949	1.8838	3.0183	1.9234	65.0
TCGA-86-8358	tcga_luad	530	ENSG00000147041	-2.90942	4.402588856	8.06348832	-0.9068	0.60355	1.6431	4.18445	3.5809	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000165322	5.30771	36.074497562	20.533563611	-1.49837	23.47655	31.0176	43.2486	19.77205	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000183638	-0.29619	0.140430715	0.350238964	-1.24664	0.0172	0.0417	0.1044	0.0872	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000140798	-6.00231	0.080470414	0.359652746	-16.91293	0.00395	0.0189	0.06145	0.0575	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000122375	-9.96578	0.046423193	0.461250426	-21.70665	0.0	0.0268	0.06995	0.06995	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164379	-2.79086	50.252940756	64.818528939	-0.81834	7.76265	30.6506	66.40615	58.6435	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000167414	2.82263	1.665103255	1.497339758	0.77306	0.61535	1.2278	2.3375	1.72215	80.8
TCGA-86-8358	tcga_luad	530	ENSG00000105968	8.40912	83.644169157	35.476353319	-2.12071	61.3792	75.7667	95.5339	34.1547	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000133106	3.32308	20.035137066	16.919863048	-0.98772	9.57195	15.7696	25.27925	15.7073	3.2
TCGA-86-8358	tcga_luad	530	ENSG00000164938	4.65945	50.538234936	40.329580003	-1.1376	27.9202	41.8583	60.01605	32.09585	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000167641	3.57543	17.233568801	14.102260401	-0.96851	7.81705	13.3338	22.03145	14.2144	7.5
TCGA-86-8358	tcga_luad	530	ENSG00000106477	1.33417	3.79546171	1.884853833	-1.30583	2.52285	3.3672	4.64745	2.1246	1.7
TCGA-86-8358	tcga_luad	530	ENSG00000217128	3.77864	12.878961657	9.173566333	-0.99202	8.4644	11.1625	14.2524	5.788	1.3
TCGA-86-8358	tcga_luad	530	ENSG00000256977	-9.96578	-0.017053078	0.43263991	-22.9954	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000137574	4.59018	22.417855147	12.135844256	-1.46901	15.07255	19.881	26.2507	11.17815	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000118680	9.52964	755.260092922	374.653168886	-1.99046	527.97785	682.4694	873.11105	345.1332	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000269858	2.08491	3.211914717	2.776794276	-0.40587	1.42985	2.497	3.97235	2.5425	41.6
TCGA-86-8358	tcga_luad	530	ENSG00000129521	6.79015	30.659786719	46.518259692	-0.51312	5.88475	15.5636	36.41025	30.5255	27.9
TCGA-86-8358	tcga_luad	530	ENSG00000170955	2.70995	9.439899722	7.798036185	-0.86303	4.0915	7.4608	12.60935	8.51785	12.8
